CNPJ do gerador;Razão Social do gerador;Estado;Município;Código da Categoria;Categoria de Atividade;Código do Detalhe;Detalhe;Ano da geração;Cód. Resíduo;Tipo de Resíduo;Quantidade Gerada;Unidade;Classificação Resíduo;Situação Cadastral
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;200101;Papel e cartão;53.065,20;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;200102;Vidro;14.149,80;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;170904;Mist. de res. de construção e demolição não abrang. em 17 09 01, 17 09 02 e 17 09 03;3.000,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;200140;Metais;43.171,60;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;190204;Misturas de resíduos contendo, pelo menos, um resíduo perigoso;16.330,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;180102;Res. result. da atenção à saúde de indiv. ou animais, com susp. ou certeza de cont. biol. [...];15.326,20;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;200199;Outras frações não anteriormente especificadas;436.360,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;200138;Madeira não abrangida em 20 01 37;9.944,60;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200101;Papel e cartão;52.023,23;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200139;Plásticos;17.890,50;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200140;Metais;36.324,99;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200199;Outras frações não anteriormente especificadas;568.042,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;160306;Resíduos orgânicos não abrangidos em 16 03 05;22.769,20;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;12.329,00;Unidade;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200138;Madeira não abrangida em 20 01 37;3.623,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;180102;Res. result. da atenção à saúde de indiv. ou animais, com susp. ou certeza de cont. biol. [...];11.987,80;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;190204;Misturas de resíduos contendo, pelo menos, um resíduo perigoso;28.130,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200126;Óleos e gorduras não abrangidos em 20 01 25;1.023,50;Litro;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;200102;Vidro;13.070,80;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2022;170904;Mist. de res. de construção e demolição não abrang. em 17 09 01, 17 09 02 e 17 09 03;15.000,20;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;190204;Misturas de resíduos contendo, pelo menos, um resíduo perigoso;10.850,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;3.583,00;Unidade;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200138;Madeira não abrangida em 20 01 37;8.114,70;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;170904;Mist. de res. de construção e demolição não abrang. em 17 09 01, 17 09 02 e 17 09 03;49.419,10;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200135;Prod. eletroeletr. e compon. fora de uso não abrang. 20 01 21/20 01 23 cont. compon. perig.;10.680,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;160306;Resíduos orgânicos não abrangidos em 16 03 05;64.174,20;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200101;Papel e cartão;85.053,90;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200139;Plásticos;31.976,80;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200102;Vidro;22.439,90;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200140;Metais;16.499,37;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;200199;Outras frações não anteriormente especificadas;589.042,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2023;180102;Res. result. da atenção à saúde de indiv. ou animais, com susp. ou certeza de cont. biol. [...];15.539,60;kilogramas;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;3.550,00;Litro;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2018;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;381,60;kilogramas;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;2019;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;775,40;kilogramas;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;2019;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;4.000,00;Litro;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2020;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;761,80;kilogramas;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2020;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.590,00;Litro;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2021;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;384,90;kilogramas;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2021;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.780,00;Litro;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.840,00;Litro;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;699,70;kilogramas;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;900,00;Litro;Perigoso;Ativa
28.079.099/0001-88;PNH COMÉRCIO DE COMBUSTIVÉIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;912,10;kilogramas;Perigoso;Ativa
28.387.734/0018-32;AMAZON LOGISTICA DO BRASIL LTDA.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2023;030308;Resíduos da triagem de papel e papelão destinado a reciclagem ¿;1.118,50;kilogramas;Não Perigoso;Ativa
28.387.734/0018-32;AMAZON LOGISTICA DO BRASIL LTDA.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2023;020104;Resíduos de plásticos;2.888,88;kilogramas;Não Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2016;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;207,00;kilogramas;Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;360,00;Litro;Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2019;170101;Resíduos de concreto;1.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2019;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;242,00;kilogramas;Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2020;170101;Resíduos de concreto;453.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2021;170101;Resíduos de concreto;270.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2022;170101;Resíduos de concreto;160.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2022;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;20,00;Litro;Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2022;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;309,00;kilogramas;Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2023;170101;Resíduos de concreto;162.660,00;kilogramas;Não Perigoso;Ativa
29.067.113/0356-58;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;106,35;Litro;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2016;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;266,60;kilogramas;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2017;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;244,30;kilogramas;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;360,00;Litro;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2018;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;300,00;kilogramas;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2019;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;260,00;Litro;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2019;170101;Resíduos de concreto;3.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2020;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;969,00;kilogramas;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2020;170101;Resíduos de concreto;10.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2020;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;520,00;Litro;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2021;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;200,00;Litro;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2021;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;188,00;kilogramas;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2021;170101;Resíduos de concreto;75.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2022;170101;Resíduos de concreto;150.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2022;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;279,50;kilogramas;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2022;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;970,00;Litro;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2023;170101;Resíduos de concreto;225.000,00;kilogramas;Não Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2023;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.385,00;kilogramas;Perigoso;Ativa
29.067.113/0360-34;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;870,00;Litro;Perigoso;Ativa
29.067.113/0361-15;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2016;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;258,80;kilogramas;Perigoso;Ativa
29.067.113/0361-15;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2017;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;171,90;kilogramas;Perigoso;Ativa
29.067.113/0361-15;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2018;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;52,00;kilogramas;Perigoso;Ativa
29.067.113/0361-15;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.700,00;Litro;Perigoso;Ativa
29.067.113/0361-15;POLIMIX CONCRETO LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;1;Usinas de produção de concreto;2019;170101;Resíduos de concreto;75.000,00;kilogramas;Não Perigoso;Ativa
